656108.13000011,4772086.50000000,158.25999451,3.000000,0.000000,6.000000,404899.183397,12.000000,1.000000
656108.63000011,4772086.50000000,160.66000366,3.000000,0.000000,6.000000,404899.183407,4.000000,1.000000
656109.31000042,4772086.50000000,160.91999817,3.000000,0.000000,6.000000,404899.183418,7.000000,1.000000
656110.00000000,4772086.50000000,161.02000427,3.000000,0.000000,6.000000,404899.183428,11.000000,1.000000
656110.68999958,4772086.50000000,161.63999939,3.000000,0.000000,6.000000,404899.183438,13.000000,1.000000
656111.38000011,4772086.00000000,162.02000427,3.000000,0.000000,6.000000,404899.183448,13.000000,1.000000
656112.00000000,4772086.00000000,162.57000732,3.000000,0.000000,6.000000,404899.183458,14.000000,1.000000
656112.68999958,4772086.00000000,162.94000244,3.000000,0.000000,6.000000,404899.183468,12.000000,1.000000
656113.31000042,4772086.00000000,163.63000488,3.000000,0.000000,6.000000,404899.183477,9.000000,1.000000
656114.00000000,4772086.00000000,163.88000488,3.000000,0.000000,6.000000,404899.183487,9.000000,1.000000
656114.68999958,4772086.00000000,164.69000244,3.000000,0.000000,6.000000,404899.183497,6.000000,1.000000
656115.38000011,4772085.50000000,164.66000366,3.000000,0.000000,6.000000,404899.183507,5.000000,1.000000
656116.19000053,4772085.50000000,163.83000183,3.000000,0.000000,6.000000,404899.183517,8.000000,1.000000
656116.94000053,4772085.50000000,163.41000366,3.000000,0.000000,6.000000,404899.183527,9.000000,1.000000
656117.75000000,4772085.50000000,162.75999451,3.000000,0.000000,6.000000,404899.183537,11.000000,1.000000
656118.50000000,4772085.00000000,162.30000305,3.000000,0.000000,6.000000,404899.183547,12.000000,1.000000
656119.25000000,4772085.00000000,161.80000305,3.000000,0.000000,6.000000,404899.183557,13.000000,1.000000
656120.00000000,4772085.00000000,161.19000244,3.000000,0.000000,6.000000,404899.183567,16.000000,1.000000
656120.80999947,4772084.50000000,160.64999390,3.000000,0.000000,6.000000,404899.183577,28.000000,1.000000
656121.50000000,4772084.50000000,160.58000183,3.000000,0.000000,6.000000,404899.183588,32.000000,1.000000
656122.05999947,4772084.00000000,160.72000122,3.000000,0.000000,6.000000,404899.190708,37.000000,1.000000
656122.44000053,4772084.00000000,157.52000427,3.000000,1.000000,2.000000,404899.190708,18.000000,1.000000
656121.37999916,4772084.00000000,160.52000427,3.000000,0.000000,6.000000,404899.190717,27.000000,1.000000
656120.62999916,4772084.50000000,160.91999817,3.000000,0.000000,6.000000,404899.190727,32.000000,1.000000
656119.80999947,4772084.50000000,161.60000610,3.000000,0.000000,6.000000,404899.190737,34.000000,1.000000
656119.05999947,4772084.50000000,162.08000183,3.000000,0.000000,6.000000,404899.190747,34.000000,1.000000
656118.25000000,4772085.00000000,162.69999695,3.000000,0.000000,6.000000,404899.190757,33.000000,1.000000
656117.50000000,4772085.00000000,163.16000366,3.000000,0.000000,6.000000,404899.190767,36.000000,1.000000
656116.75000000,4772085.00000000,163.72000122,3.000000,0.000000,6.000000,404899.190777,33.000000,1.000000
656115.93999958,4772085.00000000,164.36000061,3.000000,0.000000,6.000000,404899.190788,32.000000,1.000000
656115.18999958,4772085.50000000,164.72000122,3.000000,0.000000,6.000000,404899.190798,37.000000,1.000000
656114.50000000,4772085.50000000,164.39999390,3.000000,0.000000,6.000000,404899.190808,36.000000,1.000000
656113.88000011,4772085.50000000,163.99000549,3.000000,0.000000,6.000000,404899.190818,40.000000,1.000000
656113.18999958,4772085.50000000,163.52999878,3.000000,0.000000,6.000000,404899.190828,34.000000,1.000000
656112.50000000,4772085.50000000,163.13999939,3.000000,0.000000,6.000000,404899.190838,38.000000,1.000000
