656122.89999962,4772291.59999847,161.27000427,3.000000,0.000000,6.000000,404895.979203,7.000000,1.000000
656123.95999908,4772291.12999725,162.36000061,3.000000,0.000000,6.000000,404895.985333,4.000000,1.000000
656123.18000031,4772291.22000122,162.78999329,3.000000,0.000000,6.000000,404895.985343,20.000000,1.000000
656122.60000038,4772291.26000214,161.74000549,3.000000,0.000000,6.000000,404895.985353,11.000000,1.000000
656121.98999977,4772291.30999756,160.83000183,3.000000,0.000000,6.000000,404895.985363,2.000000,1.000000
656119.70000076,4772290.66000366,161.46000671,3.000000,0.000000,6.000000,404895.999573,13.000000,1.000000
656120.36000061,4772290.58999634,161.94000244,3.000000,0.000000,6.000000,404895.999583,19.000000,1.000000
656120.84000015,4772290.58999634,163.91999817,3.000000,0.000000,6.000000,404895.999593,24.000000,1.000000
656121.60000038,4772290.50000000,163.63000488,3.000000,0.000000,6.000000,404895.999603,25.000000,1.000000
656122.25000000,4772290.43000031,164.14999390,3.000000,0.000000,6.000000,404895.999613,24.000000,1.000000
656123.10000038,4772290.30999756,163.16999817,3.000000,0.000000,6.000000,404895.999623,27.000000,1.000000
656123.88999939,4772290.20999908,162.66000366,3.000000,0.000000,6.000000,404895.999633,29.000000,1.000000
656124.62000084,4772290.12000275,162.52000427,3.000000,0.000000,6.000000,404895.999643,4.000000,1.000000
656124.13999939,4772289.75000000,162.55999756,3.000000,0.000000,6.000000,404896.005743,22.000000,1.000000
656123.20000076,4772289.90000153,164.27999878,3.000000,0.000000,6.000000,404896.005753,24.000000,1.000000
656122.45000076,4772289.98999786,164.52999878,3.000000,0.000000,6.000000,404896.005763,35.000000,1.000000
656121.80999947,4772290.05000305,163.85000610,3.000000,0.000000,6.000000,404896.005773,29.000000,1.000000
656121.06999969,4772290.12999725,163.97000122,3.000000,0.000000,6.000000,404896.005783,33.000000,1.000000
656120.48999977,4772290.16999817,162.96000671,3.000000,0.000000,6.000000,404896.005793,20.000000,1.000000
656119.93000031,4772290.19999695,161.60000610,3.000000,0.000000,6.000000,404896.005803,32.000000,1.000000
656119.18000031,4772290.29000092,161.77000427,3.000000,0.000000,6.000000,404896.005813,15.000000,1.000000
656113.19999981,4772290.00000000,160.30999756,3.000000,0.000000,6.000000,404896.019893,8.000000,1.000000
656113.88000011,4772289.94000244,160.69000244,3.000000,0.000000,6.000000,404896.019903,7.000000,1.000000
656118.79999924,4772289.38999939,161.49000549,3.000000,0.000000,6.000000,404896.019973,12.000000,1.000000
656119.44000053,4772289.33999634,162.11999512,3.000000,0.000000,6.000000,404896.019983,20.000000,1.000000
656120.02000046,4772289.30000305,163.33000183,3.000000,0.000000,6.000000,404896.019993,27.000000,1.000000
656120.61000061,4772289.26000214,164.41000366,3.000000,0.000000,6.000000,404896.020003,29.000000,1.000000
656121.27000046,4772289.19999695,164.86999512,3.000000,0.000000,6.000000,404896.020013,27.000000,1.000000
656121.94000053,4772289.12999725,165.24000549,3.000000,0.000000,6.000000,404896.020023,29.000000,1.000000
656122.63999939,4772289.05999756,165.39999390,3.000000,0.000000,6.000000,404896.020033,32.000000,1.000000
656123.40999985,4772288.95999908,164.91999817,3.000000,0.000000,6.000000,404896.020043,32.000000,1.000000
656124.39999962,4772288.79000092,162.80999756,3.000000,0.000000,6.000000,404896.020053,23.000000,1.000000
656125.12000084,4772288.70999908,162.85000610,3.000000,0.000000,6.000000,404896.020063,15.000000,1.000000
656125.04999924,4772288.36000061,162.97999573,3.000000,0.000000,6.000000,404896.026143,24.000000,1.000000
656124.06999969,4772288.51999664,165.03999329,3.000000,0.000000,6.000000,404896.026153,19.000000,1.000000
656123.37999916,4772288.58999634,164.92999268,3.000000,0.000000,6.000000,404896.026163,37.000000,1.000000
656122.59000015,4772288.69999695,165.47999573,3.000000,0.000000,6.000000,404896.026173,32.000000,1.000000
656121.86000061,4772288.77999878,165.57000732,3.000000,0.000000,6.000000,404896.026183,29.000000,1.000000
656121.14999962,4772288.84999847,165.41999817,3.000000,0.000000,6.000000,404896.026193,31.000000,1.000000
656120.50000000,4772288.91999817,164.94000244,3.000000,0.000000,6.000000,404896.026203,29.000000,1.000000
656119.95999908,4772288.94000244,163.42999268,3.000000,0.000000,6.000000,404896.026213,26.000000,1.000000
656119.37999916,4772288.97000122,162.25000000,3.000000,0.000000,6.000000,404896.026223,19.000000,1.000000
656118.77000046,4772289.01999664,161.41999817,3.000000,0.000000,6.000000,404896.026233,21.000000,1.000000
656114.47999954,4772289.48999786,161.07000732,3.000000,0.000000,6.000000,404896.026293,9.000000,1.000000
656113.77000046,4772289.56999969,160.99000549,3.000000,0.000000,6.000000,404896.026303,12.000000,1.000000
656113.00000000,4772289.66999817,161.41999817,3.000000,0.000000,6.000000,404896.026313,13.000000,1.000000
656112.42000008,4772289.69999695,160.16999817,3.000000,0.000000,6.000000,404896.026323,8.000000,1.000000
656106.90000010,4772290.43000031,164.61999512,3.000000,0.000000,6.000000,404896.026393,5.000000,1.000000
656106.09000015,4772290.54000092,165.41999817,3.000000,0.000000,6.000000,404896.026403,6.000000,1.000000
656105.42000008,4772289.66000366,163.72000122,3.000000,0.000000,6.000000,404896.040203,10.000000,1.000000
656106.07000017,4772289.61000061,164.41000366,3.000000,0.000000,6.000000,404896.040213,9.000000,1.000000
656106.73000002,4772289.54000092,164.91999817,3.000000,0.000000,6.000000,404896.040223,12.000000,1.000000
656107.53999996,4772289.43000031,164.07000732,3.000000,0.000000,6.000000,404896.040233,14.000000,1.000000
656108.21000004,4772289.36000061,164.46000671,3.000000,0.000000,6.000000,404896.040243,8.000000,1.000000
656109.02000046,4772289.25000000,163.63000488,3.000000,0.000000,6.000000,404896.040253,7.000000,1.000000
656109.68000031,4772289.19000244,164.16999817,3.000000,0.000000,6.000000,404896.040263,13.000000,1.000000
656112.81000042,4772288.76999664,161.80999756,3.000000,0.000000,6.000000,404896.040303,15.000000,1.000000
656113.52999973,4772288.69000244,161.72000122,3.000000,0.000000,6.000000,404896.040313,21.000000,1.000000
656114.22999954,4772288.61000061,161.94000244,3.000000,0.000000,6.000000,404896.040323,15.000000,1.000000
656114.97999954,4772288.51999664,161.66000366,3.000000,0.000000,6.000000,404896.040333,21.000000,1.000000
656115.81000042,4772288.40000153,160.66999817,3.000000,0.000000,6.000000,404896.040343,5.000000,1.000000
656116.52000046,4772288.31999969,160.83000183,3.000000,0.000000,6.000000,404896.040353,8.000000,1.000000
656118.55999947,4772288.11000061,161.82000732,3.000000,0.000000,6.000000,404896.040383,20.000000,1.000000
656119.25000000,4772288.04000092,162.08000183,3.000000,0.000000,6.000000,404896.040393,23.000000,1.000000
656119.90999985,4772287.98000336,162.53999329,3.000000,0.000000,6.000000,404896.040403,23.000000,1.000000
656120.44000053,4772287.95999908,164.16000366,3.000000,0.000000,6.000000,404896.040413,24.000000,1.000000
656121.01000023,4772287.91999817,165.38999939,3.000000,0.000000,6.000000,404896.040423,31.000000,1.000000
656121.61000061,4772287.87999725,166.25000000,3.000000,0.000000,6.000000,404896.040433,28.000000,1.000000
656122.37000084,4772287.77999878,166.02000427,3.000000,0.000000,6.000000,404896.040443,30.000000,1.000000
656123.17000008,4772287.66999817,165.33999634,3.000000,0.000000,6.000000,404896.040453,37.000000,1.000000
656123.95999908,4772287.56999969,164.75999451,3.000000,0.000000,6.000000,404896.040463,31.000000,1.000000
656124.86000061,4772287.43000031,163.44000244,3.000000,0.000000,6.000000,404896.040473,19.000000,1.000000
656125.63999939,4772287.33000183,162.92999268,3.000000,0.000000,6.000000,404896.040483,11.000000,1.000000
656125.32999992,4772286.97000122,162.30999756,3.000000,0.000000,6.000000,404896.046553,6.000000,1.000000
656124.30999947,4772287.15000153,164.77000427,3.000000,0.000000,6.000000,404896.046563,27.000000,1.000000
656123.55999947,4772287.23999786,164.97999573,3.000000,0.000000,6.000000,404896.046573,33.000000,1.000000
656122.79000092,4772287.33999634,165.44999695,3.000000,0.000000,6.000000,404896.046583,28.000000,1.000000
656122.03000069,4772287.43000031,165.77000427,3.000000,0.000000,6.000000,404896.046593,30.000000,1.000000
656121.34000015,4772287.51000214,165.64999390,3.000000,0.000000,6.000000,404896.046603,29.000000,1.000000
656120.69000053,4772287.55999756,165.02000427,3.000000,0.000000,6.000000,404896.046613,19.000000,1.000000
656120.28000069,4772287.55000305,162.55999756,3.000000,0.000000,6.000000,404896.046623,23.000000,1.000000
656119.51000023,4772287.63999939,162.88000488,3.000000,0.000000,6.000000,404896.046633,27.000000,1.000000
656119.02000046,4772287.65000153,161.05000305,3.000000,0.000000,6.000000,404896.046643,29.000000,1.000000
656116.01000023,4772288.01999664,162.22000122,3.000000,0.000000,6.000000,404896.046683,13.000000,1.000000
656115.30000019,4772288.09999847,162.08000183,3.000000,0.000000,6.000000,404896.046693,20.000000,1.000000
656114.60999966,4772288.16999817,161.88999939,3.000000,0.000000,6.000000,404896.046703,21.000000,1.000000
656113.72999954,4772288.30000305,163.19999695,3.000000,0.000000,6.000000,404896.046713,18.000000,1.000000
656113.17000008,4772288.33000183,161.88999939,3.000000,0.000000,6.000000,404896.046723,20.000000,1.000000
656112.52000046,4772288.38999939,161.25000000,3.000000,0.000000,6.000000,404896.046733,17.000000,1.000000
656111.77999973,4772288.48000336,161.42999268,3.000000,0.000000,6.000000,404896.046743,13.000000,1.000000
656110.61999989,4772288.69999695,165.25000000,3.000000,0.000000,6.000000,404896.046753,7.000000,1.000000
656109.82999992,4772288.80999756,165.94000244,3.000000,0.000000,6.000000,404896.046763,11.000000,1.000000
656108.53999996,4772288.91999817,164.58999634,3.000000,0.000000,6.000000,404896.046783,5.000000,1.000000
656107.76999998,4772289.01999664,165.08000183,3.000000,0.000000,6.000000,404896.046793,13.000000,1.000000
656106.94000006,4772289.13999939,166.16000366,3.000000,0.000000,6.000000,404896.046803,14.000000,1.000000
656106.34000015,4772289.18000031,165.11999512,3.000000,0.000000,6.000000,404896.046813,13.000000,1.000000
656105.71000004,4772289.23000336,164.33000183,3.000000,0.000000,6.000000,404896.046823,11.000000,1.000000
656105.07000017,4772289.27999878,163.49000549,3.000000,0.000000,6.000000,404896.046833,9.000000,1.000000
656105.17000008,4772288.41000366,164.36000061,3.000000,0.000000,6.000000,404896.060613,9.000000,1.000000
656105.84000015,4772288.33999634,164.69999695,3.000000,0.000000,6.000000,404896.060623,10.000000,1.000000
656106.46000004,4772288.29000092,165.46000671,3.000000,0.000000,6.000000,404896.060633,14.000000,1.000000
656107.05999994,4772288.23999786,166.55000305,3.000000,0.000000,6.000000,404896.060643,15.000000,1.000000
656107.82000017,4772288.15000153,166.13999939,3.000000,0.000000,6.000000,404896.060653,9.000000,1.000000
656108.71000004,4772288.00000000,164.53999329,3.000000,0.000000,6.000000,404896.060663,15.000000,1.000000
656109.30000019,4772287.97000122,165.72000122,3.000000,0.000000,6.000000,404896.060673,11.000000,1.000000
656109.86999989,4772287.93000031,167.02999878,3.000000,0.000000,6.000000,404896.060683,23.000000,1.000000
656110.65999985,4772287.81999969,166.30999756,3.000000,0.000000,6.000000,404896.060693,8.000000,1.000000
656110.93999958,4772287.73000336,163.89999390,3.000000,1.000000,2.000000,404896.060693,7.000000,1.000000
656112.64000034,4772287.48000336,161.52999878,3.000000,0.000000,6.000000,404896.060713,10.000000,1.000000
656113.34000015,4772287.40000153,161.69999695,3.000000,0.000000,6.000000,404896.060723,12.000000,1.000000
656113.89000034,4772287.37999725,163.17999268,3.000000,0.000000,6.000000,404896.060733,18.000000,1.000000
